	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	A1	A1g	A1dv	A1z	A1l	A1dw	A1ds	A1cl	A1cr	A1dr	A1o	A1dp	A1p	A1dl	A1dq	A1dn	A1dm	A1dt	A1am	A1dy	A1bh	70739_A	A1ct	58464_A	3263_A	6081_A	2771_A	3525_A	12061_A	A1do	70740_A	30814_A	70812_A	70792_A	9429_A	A1du	70795_A	70793_A	70791_A	A1dz	A1dx	70790_A	1842_A	6528_A	7367_A	2932_A	70794_A	70814_A	70798_A	4527_A	70796_A	8504_A	A1ea	10098_A	10096_A	10672_A	54515_A	3056_A	54877_A	54878_A	3515_A	70808_A	16790_A	9390_A	70742_A	70741_A	70815_A	55166_A	13902_A	1042_A	10539_A	1481_A	70801_A	55719_A	70805_A	8177_A	70797_A	70810_A	70804_A	70813_A	54511_A	70807_A	3283_A	70803_A	60672_A	8512_A	59815_A	61370_A	70811_A	71023_A	2379_A	1088_A	7561_A	1068_A	70802_A	71024_A	70800_A	10920_A	71025_A	959_A	54512_A	70799_A	71027_A	70816_A	71026_A	C15	C15r	C1	32423_C	C91e	C15h	D1	D3a	D4	D3	D4c
45907	S6_E_ST_33B	3.1163939051918734	1.0108634311512414	0.011568848758465011	1.0108634311512414	0.011568848758465011	0.0	0.0	0.0	0.0	1.0	0.0014108352144469526	0	0	0	0	0	0	0	0	0	0.16224604966139955	0.29317155756207675	0	0	0.1574492099322799	0	0	0	0.0984762979683973	0	0.08831828442437924	0.0743510158013544	0.04542889390519187	0	0.0447234762979684	0.0358352144469526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45908	S6_E_ST_36B	2.6655431432973806	1.0293721109399077	0.01666024653312789	1.0192604006163328	0.015119414483821264	0.0	0.0	0.01011171032357473	0.0015408320493066256	1.0	0.0008667180277349769	0	0	0	0	0	0	0	0	0	0.1574537750385208	0.2918913713405239	0	0	0.15254237288135594	0	0	0	0.09938366718027734	0	0.08994607087827426	0.07867873651771957	0.04564714946070878	0	0.0399653312788906	0.04449152542372881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45912	S7_E_ST_30B	5.531021403413709	1.0089406664860472	0.007315090761311298	1.0089406664860472	0.007315090761311298	0.0	0.0	0.0	0.0	1.0	0.002438363587103766	0	0	0	0	0	0	0	0	0	0.12327282579246816	0.26280140883229475	0	0	0.21186670279057165	0	0	0	0.09536710918450285	0	0.08940666486047141	0.07775670549986453	0.05472771606610675	0	0.051205635329179086	0.03359523164454078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45913	S7_E_ST_33B	3.0397626112759646	1.018278931750742	0.012106824925816023	1.0179228486646885	0.01198813056379822	0.0	0.0	0.0003560830860534125	0.00011869436201780416	1.0	0.0010682492581602374	0	0	0	0	0	0	0	0	0	0.12451038575667656	0.2802373887240356	0	0	0.20629080118694362	0	0	0	0.08605341246290801	0	0.0883086053412463	0.08403560830860535	0.04688427299703264	0	0.052700296735905046	0.030979228486646884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45914	S7_E_ST_36B	2.5752220752220754	1.0182385182385183	0.015025515025515026	1.0182385182385183	0.015025515025515026	0.0	0.0	0.0	0.0	1.0	0.0008505008505008505	0	0	0	0	0	0	0	0	0	0.13305613305613306	0.27792477792477793	0	0	0.1958041958041958	0	0	0	0.08675108675108675	0	0.10102060102060102	0.07871857871857872	0.04554904554904555	0	0.04536004536004536	0.035815535815535815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45879	S1_P_ST_30B	2.299175068744271	1.0164069660861594	0.018790100824931256	1.0161319890009166	0.018698441796516956	0.0	0.0	0.00027497708524289643	9.165902841429881e-05	1.0	0.0010082493125572868	0.0303391384051329	0	0	0	0	0	0	0	0	0.6131072410632448	0.005774518790100825	0	0.1004582951420715	0	0	0.14427131072410632	0	0	0.07974335472043996	0	0	0	0	0	0	0	0	0	0	0.026306141154903758	0.01310724106324473	0	0	0	0	0	0	0	0	0.008157653528872594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004766269477543538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004307974335472044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45880	S1_P_ST_33B	3.053409423470881	1.015803336259877	0.018290898448931812	1.0153643546971027	0.018144571261340357	0.0	0.0	0.0004389815627743635	0.0001463271875914545	1.0	0.0014632718759145448	0.026924202516827627	0	0	0	0	0	0	0	0	0.6236464735147791	0	0	0.10433128475270706	0	0	0.1331577407082236	0	0	0.08574773192859234	0	0	0	0	0	0	0	0	0	0	0.026192566578870355	0.01112086625695054	0	0	0	0	0	0	0	0	0.006584723441615452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004975124378109453	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042434884401521804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45881	S1_P_ST_36B	2.3071606525757455	1.0173591577593828	0.018645021297114844	1.0173591577593828	0.018645021297114844	0.0	0.0	0.0	0.0	1.0	0.0008036647110825363	0.02812826488788877	0	0	0	0	0	0	0	0	0.623241983444507	0.004500522382062204	0	0.10455677891183798	0	0	0.1414449891505264	0	0	0.07691071285059874	0	0	0	0	0	0	0	0	0	0	0.02121674837257896	0.012215703608454552	0	0	0	0	0	0	0	0	0.01149240536848027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00442015591095395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45885	S2_P_ST_30B	2.6673645642501964	1.016618686207799	0.020413504318241297	1.016618686207799	0.020413504318241297	0.0	0.0	0.0	0.0	1.0	0.0011777021722062287	0.023684899241036377	0	0	0	0	0	0	0	0	0.5995812614498822	0.004318241298089506	0	0.11763936142371106	0	0	0.15297042658989793	0	0	0.08479455639884848	0	0	0	0	0	0	0	0	0	0	0.017011253598534413	0.015440984035592777	0	0	0	0	0	0	0	0	0.0082439152054436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45886	S2_P_ST_33B	3.0756562017498714	1.0144107050952136	0.017584491336421343	1.0141533710756563	0.017498713329902212	0.0	0.0	0.0002573340195573855	8.577800651912849e-05	1.0	0.0006862240521530279	0.020929833590667354	0	0	0	0	0	0	0	0	0.6313261279807857	0	0	0.12154743523760508	0	0	0.13501458226110824	0	0	0.07239663750214445	0	0	0	0	0	0	0	0	0	0	0.01878538342768914	0.011665808886601476	0	0	0	0	0	0	0	0	0.009264024704065878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45887	S2_P_ST_36B	2.7672172578752594	1.0138099106417546	0.02021843126635978	1.0138099106417546	0.02021843126635978	0.0	0.0	0.0	0.0	1.0	0.0007220868309414207	0.022023648343713332	0	0	0	0	0	0	0	0	0.6089899810452207	0	0	0.12428919577579203	0	0	0.14631284411950538	0	0	0.08186659445798357	0	0	0	0	0	0	0	0	0	0	0.016517736257785	0.013629388934019316	0	0	0	0	0	0	0	0	0.008394259409694016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45891	S3_P_ST_30B	2.3815046313728443	1.020106935763235	0.018676105128398224	1.019881015136682	0.01860079825288049	0.0	0.0	0.00022592062655320432	7.530687551773477e-05	1.0	0.0006777618796596129	0.026282099555689435	0	0	0	0	0	0	0	0	0.5944724753369983	0.004292491904510882	0	0.12034038707734016	0	0	0.15106559228857594	0	0	0.08562391746366443	0	0	0	0	0	0	0	0	0	0	0.017923036373220874	0.016793433240454854	0	0	0	0	0	0	0	0	0.009488666315234581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45892	S3_P_ST_33B	22.819599109131403	1.0066815144766148	0.017817371937639197	1.0066815144766148	0.017817371937639197	0.0	0.0	0.0	0.0	1.0	0.015590200445434299	0.051224944320712694	0	0	0	0	0	0	0	0	0.5389755011135857	0	0	0.16926503340757237	0	0	0.10467706013363029	0	0	0.12249443207126949	0	0	0	0	0	0	0	0	0	0	0.013363028953229399	0.042316258351893093	0	0	0	0	0	0	0	0	0.008908685968819599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45893	S3_P_ST_36B	2.804042858720866	1.0128134320114879	0.016790014359880704	1.0128134320114879	0.016790014359880704	0.0	0.0	0.0	0.0	1.0	0.0009941455870981996	0.026952391472440076	0	0	0	0	0	0	0	0	0.58466806583453	0.004639346073124931	0	0.1286866232188225	0	0	0.15320888103391142	0	0	0.08461283552413565	0	0	0	0	0	0	0	0	0	0	0.017231856843035458	0.015906329393571193	0	0	0	0	0	0	0	0	0.011046062078868883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45897	S4_P_ST_30B	2.872367956710975	1.0154099517703798	0.017409716503940714	1.0154099517703798	0.017409716503940714	0.0	0.0	0.0	0.0	1.0	0.0011763321962122103	0.03387836725091166	0	0	0	0	0	0	0	0	0.5945182919656511	0.006469827079167156	0	0.11433948947182684	0	0	0.13716033407834372	0	0	0.09645924008940125	0	0	0	0	0	0	0	0	0	0	0.017174450064698272	0.016821550405834607	0	0	0	0	0	0	0	0	0.012586754499470651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004470062345606399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45898	S4_P_ST_33B	2.7484528230029515	1.016090640769304	0.01828049128820337	1.016090640769304	0.01828049128820337	0.0	0.0	0.0	0.0	1.0	0.000856898029134533	0.023326668570884508	0	0	0	0	0	0	0	0	0.5969722936303913	0.00485575549842902	0	0.12110825478434734	0	0	0.15214700561744263	0	0	0.08464248310006665	0	0	0	0	0	0	0	0	0	0	0.016947538798438543	0.014852899171665239	0	0	0	0	0	0	0	0	0.008473769399219271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45899	S4_P_ST_36B	2.4676576576576577	1.0145045045045045	0.01864864864864865	1.0145045045045045	0.01864864864864865	0.0	0.0	0.0	0.0	1.0	0.0008108108108108108	0.023963963963963962	0	0	0	0	0	0	0	0	0.5848648648648649	0.005225225225225226	0	0.12513513513513513	0	0	0.15666666666666668	0	0	0.08738738738738738	0	0	0	0	0	0	0	0	0	0	0.016756756756756756	0.015495495495495495	0	0	0	0	0	0	0	0	0.008468468468468469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45903	S5_P_ST_30B	2.377295492487479	1.0101279910962715	0.019365609348914858	1.0101279910962715	0.019365609348914858	0.0	0.0	0.0	0.0	1.0	0.001001669449081803	0.05242070116861436	0	0	0	0	0	0	0	0	0.9102949360044519	0	0	0.009794101279910962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027490261547022814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018920422927100722	0.01847523650528659	0	0	0	0	0	0	0	0	0.010239287701725098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004785754034501948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45904	S5_P_ST_33B	2.0680375502905677	1.0068842199374162	0.01707644166294144	1.0068842199374162	0.01707644166294144	0.0	0.0	0.0	0.0	1.0	0.000894054537326777	0.03683504693786321	0	0	0	0	0	0	0	0	0.8693786320965579	0	0	0.026106392489941885	0	0	0.01984801072865445	0	0	0.01636119803308002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03147071971390255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015467143495753241	0.013142601698703621	0	0	0	0	0	0	0	0	0.008225301743406348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45905	S5_P_ST_36B	2.858307849133537	1.00158568354287	0.01766904519198097	1.00158568354287	0.01766904519198097	0.0	0.0	0.0	0.0	1.0	0.0010193679918450561	0.05198776758409786	0	0	0	0	0	0	0	0	0.9109751953788651	0	0	0.00690904972250538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030127987314531656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019028202514441046	0.014950730547060823	0	0	0	0	0	0	0	0	0.01200588968173066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00600294484086533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45909	S6_P_ST_30B	2.432282518258297	1.0181196265138208	0.01830452066192105	1.0181196265138208	0.01830452066192105	0.0	0.0	0.0	0.0	1.0	0.0007395765924008505	0.02579273365997966	0	0	0	0	0	0	0	0	0.6152352778034575	0	0	0.11028935934177683	0	0	0.15614310807062956	0	0	0.07580660072108718	0	0	0	0	0	0	0	0	0	0	0.016732920403069243	0.015068873070167329	0	0	0	0	0	0	0	0	0.010723860589812333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45910	S6_P_ST_33B	2.4178894236412725	1.0160816997300153	0.019133701138631293	1.0160816997300153	0.019133701138631293	0.0	0.0	0.0	0.0	1.0	0.0010564620260593966	0.029111398051414484	0	0	0	0	0	0	0	0	0.6030050475407912	0	0	0.11844113158821458	0	0	0.14403098955276442	0	0	0.08498650076300035	0	0	0	0	0	0	0	0	0	0	0.020424932503815003	0.015964315060453104	0	0	0	0	0	0	0	0	0.008803850217161638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004343232773799742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45911	S6_P_ST_36B	2.7383872651356995	1.0079592901878915	0.019180584551148225	1.0079592901878915	0.019180584551148225	0.0	0.0	0.0	0.0	1.0	0.001174321503131524	0.029879958246346556	0	0	0	0	0	0	0	0	0.6039926931106472	0	0	0.1174321503131524	0	0	0.1448329853862213	0	0	0.0861169102296451	0	0	0	0	0	0	0	0	0	0	0.017745302713987474	0.016179540709812108	0	0	0	0	0	0	0	0	0.00861169102296451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050887265135699375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45915	S7_P_ST_30B	2.3539173726963054	1.011180015721897	0.015896584854572453	1.011180015721897	0.015896584854572453	0.0	0.0	0.0	0.0	1.0	0.000524063236963927	0.029871604506943837	0	0	0	0	0	0	0	0	0.8666259061926805	0	0	0.0061140710979124815	0	0	0	0	0	0	0	0	0	0	0	0	0.09738841820246309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02087518560572976	0	0	0	0	0	0	0	0	0	0	0	0	0.00899641890121408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45916	S7_P_ST_33B	2.1083380146055695	1.0114758045100714	0.01613032661905144	1.0114758045100714	0.01613032661905144	0.0	0.0	0.0	0.0	1.0	0.0004815022871358639	0.029130888371719767	0	0	0	0	0	0	0	0	0.875210657250622	0	0	0.00489527325254795	0	0	0	0	0	0	0	0	0	0	0	0	0.09076318112511035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01845758767354145	0	0	0	0	0	0	0	0	0	0	0	0	0.010673300698178316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45917	S7_P_ST_36B	2.9520408163265306	1.007421150278293	0.01595547309833024	1.007421150278293	0.01595547309833024	0.0	0.0	0.0	0.0	1.0	0.0005565862708719852	0.025974025974025976	0	0	0	0	0	0	0	0	0.8773654916512059	0	0	0.006957328385899814	0	0	0	0	0	0	0	0	0	0	0	0	0.08970315398886827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018367346938775512	0	0	0	0	0	0	0	0	0	0	0	0	0.007606679035250464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq_accession																						883	965	9195	930	5444	9682	70735	2061	5893	66507	10912	10914	921	4911	10915	3660	2796	2054	4873	1845	2055	70739	8104	58464	3263	6081	2771	3525	12061	7327	70740	30814	70812	70792	9429	2069	70795	70793	70791	2654	70737	70790	1842	6528	7367	2932	70794	70814	70798	4527	70796	8504	7626	10098	10096	10672	54515	3056	54877	54878	3515	70808	16790	9390	70742	70741	70815	55166	13902	1042	10539	1481	70801	55719	70805	8177	70797	70810	70804	70813	54511	70807	3283	70803	60672	8512	59815	61370	70811	71023	2379	1088	7561	1068	70802	71024	70800	10920	71025	959	54512	70799	71027	70816	71026	517	1115	2	32423	1482	1584	853	1835	854	1836	1730
meta_info_summary	Stand alone output by None on 2019-04-21_09-11-24.962522; Number of DataSetSample objects as part of output = 84																																																																																																																																								
data_set_info	Data_set ID: 278; Data_set name: 20190221_CBASS_84_classic; submitting_user: not supplied; time_stamp: 2019-02-20_23-28-27.750276																																																																																																																																								
